id	filename	md5	size	state
75719c78-9935-40e0-bd30-1f8eec34badf	74aaf5e2-be23-49b1-b694-3a3dde306a5d.rna_seq.augmented_star_gene_counts.tsv	c92e56274fc2cad8f4eebcc650dfd214	4254844	released
d4778869-f3f2-481b-ab02-65a654128766	11d52676-7017-48b4-872a-cefb91b8651c.rna_seq.augmented_star_gene_counts.tsv	e5993158892f7c670eda58c91e232d78	4251071	released
2babe148-ba7d-4490-a7fd-43ff247ac468	nationwidechildrens.org_clinical.TCGA-62-A46P.xml	f2b6accc2a0213211e3cc75746569053	27396	released
bbddabcb-cefb-4ef2-a774-252b48eb7e57	nationwidechildrens.org_clinical.TCGA-91-A4BD.xml	509d887edae0d4cee7cd522392cd6505	35340	released
1529d8e6-10d2-4e7c-bfb1-66820434c835	40386f32-719d-480f-9ba7-57e1eea23b30.rna_seq.augmented_star_gene_counts.tsv	017185517e6f67b97f45eb2f0df21e2e	4217734	released
d5e8b9b3-2b57-4c5c-88e3-dcb117139fd7	nationwidechildrens.org_clinical.TCGA-44-2655.xml	ae49d45e557408b842758d82ce7313fd	51346	released
29bb005f-53d0-44e6-8626-d6bbe0dba8be	d53203c7-5070-455b-aec3-ce01f32186de.rna_seq.augmented_star_gene_counts.tsv	6fb070522dad7bdec32689d09a192b0d	4235128	released
49d6b681-edbc-411b-a287-d162e309d23f	nationwidechildrens.org_clinical.TCGA-97-8179.xml	5ca85881546d967086d08d4777da5a4b	35593	released
08a176bd-1cf2-4b0c-b7d2-1b9bf10b1c74	nationwidechildrens.org_clinical.TCGA-55-A48Y.xml	593fc0da1544a4d4668aaf33f9f3ecc1	46660	released
8e510682-b05c-4792-a149-d713db6d082d	fbb4d953-39c3-4e94-a99c-a8927421709e.rna_seq.augmented_star_gene_counts.tsv	d891688f21082475033c26e298d59b7c	4231087	released
b41a9fe7-40b8-4411-8685-3c443436b200	nationwidechildrens.org_clinical.TCGA-50-6590.xml	eff19c311abebe3dd57e5e03e0862281	46234	released
2e2eb2df-d002-49ac-86e7-5ed33e9eabf3	131c0149-e810-4004-97e0-6c8a4aa9049d.rna_seq.augmented_star_gene_counts.tsv	c9ad67e843621907d9ad9c8db7cebbc7	4244383	released
60f45af9-f665-4c7c-90b1-9c1507c81b03	nationwidechildrens.org_clinical.TCGA-50-5931.xml	071eba2632b1e9ed4d010c6f824afe17	34619	released
94613d97-0a68-4212-beef-3c97a0b363ef	b7837fd0-426f-49dd-9de0-4e648b78f896.rna_seq.augmented_star_gene_counts.tsv	5bb5322992c2424e54f32ed5fc5e67d9	4220201	released
3f441cc8-98bd-4650-b5ad-19ae8542b666	a27393cf-e1e1-427f-9a96-40e2ab1af0d1.rna_seq.augmented_star_gene_counts.tsv	00edf1e747b19b85445caea8a1c2840e	4227666	released
555bdfe8-80bb-46db-80f1-421038f5c2b4	25ef25f6-9982-41ad-9823-62763c6c29eb.rna_seq.augmented_star_gene_counts.tsv	4c5be09c86f910c1e3ea08a5f24621e1	4246061	released
a9131d02-5790-45f9-9b91-ff93e893ad9b	nationwidechildrens.org_clinical.TCGA-MP-A4SW.xml	be69c5d4440ffa4d2245210491a7d101	26924	released
1a4c524e-8e75-436e-8ccf-cce6ae3d6eb3	3b5d9bee-5e4f-4afc-b297-2f072ef18a93.rna_seq.augmented_star_gene_counts.tsv	de619dd185ce4019e4c472a26b761747	4244216	released
bae11f13-84a4-4fe3-b9e4-9d48b74896af	da046621-2982-42dc-b54d-6c875ecb5368.rna_seq.augmented_star_gene_counts.tsv	88a3c28c7d2701a31a9ae9f802e569d0	4244861	released
b5f37a7c-c3a6-4d3a-8082-86074ffed064	nationwidechildrens.org_clinical.TCGA-44-7671.xml	fd355acd1e32ccf8fbf60bc7d5b24e24	43066	released
06a639d9-ade5-4cbb-91b0-a41449ce4f49	6531e137-3d23-44e7-af10-51e9cc517192.rna_seq.augmented_star_gene_counts.tsv	eadaedb72fe4b6116412cf13b59f5c1c	4222257	released
0b1ae95c-da7d-4c3a-a745-ed2cc66d3650	nationwidechildrens.org_clinical.TCGA-78-8662.xml	caad25563d2bf28b3570e56bcb7683d6	27317	released
c7acbfaa-ecdf-4154-8cec-049c82d55c2d	nationwidechildrens.org_clinical.TCGA-MN-A4N5.xml	c08fa6472a0e3ec9cf6ded3a8c8376d2	35344	released
ac471c50-779f-472f-a717-c86dbad8d704	nationwidechildrens.org_clinical.TCGA-78-8640.xml	7f15cc9042be7f9157244b9a52562311	43337	released
19bb0296-340e-4594-9a87-4134b15c7187	12da2172-3304-4dad-bd80-3039e6d49de3.rna_seq.augmented_star_gene_counts.tsv	dce3133c7cd7dfbc744622005b96324f	4265371	released
9e8e0361-67ab-4844-ad46-45bd38d07de6	nationwidechildrens.org_clinical.TCGA-50-5944.xml	8bdc9c568dec7764e53717faeb4b2ab2	42665	released
b817c1a8-7e62-423e-b7e0-eb9136fe0455	73559b1e-ad93-432f-a7bb-c3946d4120d4.rna_seq.augmented_star_gene_counts.tsv	d165dd36e556a7fcfb1c7748ca6e63de	4230562	released
169b5555-f64c-4bbd-9c07-af0c42ddb6aa	da145aec-4391-4fce-b5d0-bf91065b765e.rna_seq.augmented_star_gene_counts.tsv	df198d1635dcb38030f79a8494a55063	4230800	released
505bfb1f-dc96-4f7e-ba2c-8e20eb0e1f6c	8b3aec43-4c75-4598-bf0a-168f7ffb9f3b.rna_seq.augmented_star_gene_counts.tsv	b2f63e2077860a37964300344dd3d23c	4220006	released
981881e0-9cc2-4677-859f-fda50aae38bc	nationwidechildrens.org_clinical.TCGA-75-5146.xml	31c5c34b30aa430f2bc4dd6e867e8412	42907	released
7bc6d1c2-7d78-4b67-9c0d-8a836047f721	e4fe566f-bf64-408e-a422-fef7b855391f.rna_seq.augmented_star_gene_counts.tsv	8fa4504d7eefffe6f9fc7100a0b79b2f	4236145	released
db07bd22-cf7a-4504-9491-1bdeb1e14339	c29e5bb3-860d-4f1f-b27d-ae5b9d8c4208.rna_seq.augmented_star_gene_counts.tsv	3510c07447e7c8b228629caf2f48e938	4228126	released
c83848b9-9c0f-4c72-a8e1-8c1b726d96cb	nationwidechildrens.org_clinical.TCGA-38-A44F.xml	688a48dcaa456c75bf7b7f1d8cb4fa44	35179	released
de0b900f-151a-4173-a070-3ec31ec05aed	62b8c824-3e80-4341-bfee-78d04be904c9.rna_seq.augmented_star_gene_counts.tsv	67bbea179ba2c0e1c662c82d3ad0d89c	4247370	released
d3ea1d97-42cb-47ea-a970-9f454ca7e23c	nationwidechildrens.org_clinical.TCGA-83-5908.xml	39a4e0714f84321806771aa819a64b9f	34949	released
038d5076-c08c-4fde-9e96-f6fb4695056e	nationwidechildrens.org_clinical.TCGA-86-8279.xml	72392f60d38346b0bc2183d23e11df10	60041	released
f7d58012-79f4-440f-add6-8a00728e96ba	3289364c-0dc2-43e8-bfe2-57d25e8612e5.rna_seq.augmented_star_gene_counts.tsv	bc165a01e3615b523c65885fb76a7ff8	4213976	released
70dd6453-ec85-4535-a408-d98fcdc8bd47	nationwidechildrens.org_clinical.TCGA-73-A9RS.xml	dda70098c53af06be3ba38407bae39bf	75704	released
04778fc1-a821-4029-a383-d88e711f3bee	22cd91fc-54c5-43e0-80ff-19a419298721.rna_seq.augmented_star_gene_counts.tsv	73ae4d4d401efbe058d3bd47d3d22e47	4238174	released
93ce0eb1-94f8-4c38-ade6-c7047db6e7f8	nationwidechildrens.org_clinical.TCGA-L9-A5IP.xml	1a39a993ae9507787dcc8ecb4b3ed8b1	27537	released
0b73f593-b6e8-4897-9b9b-f09e65e436b7	30a6ea89-8eda-47cf-b336-e070fcd08740.rna_seq.augmented_star_gene_counts.tsv	9717e87c21db6d45d57d5a02aa5b6b2e	4230744	released
24c2c3bf-0664-44fe-bad4-8cb988a598f0	nationwidechildrens.org_clinical.TCGA-NJ-A4YI.xml	ea2732a06e1a1a7f05a8d352f78bace4	34877	released
2a7831f2-aa57-4e6f-92b3-0a7a727d5637	cbdf1edd-a8c9-4fc8-88ee-928f01abae34.rna_seq.augmented_star_gene_counts.tsv	023d4ff2fef18979b47a6b5585f3dfa5	4242648	released
d81edb7a-f8bb-4c9b-9b58-ad84c442af72	nationwidechildrens.org_clinical.TCGA-78-7149.xml	b79fa8b2404a63daa8daeebaa3799376	42648	released
4f0301b0-993d-459e-831a-a09dbdee1e58	nationwidechildrens.org_clinical.TCGA-55-8299.xml	dededf7243546551c6d94739603f4eb3	40249	released
e673cc92-58b2-4253-8eb9-da1f9c81a090	nationwidechildrens.org_clinical.TCGA-75-6211.xml	1afbe93baa8145f2e5a85aabc1c095fe	39034	released
c2accf79-6461-4082-b201-c6f881dc6ea2	93f32fe3-cb5b-4910-bf06-e20c876cd8a5.rna_seq.augmented_star_gene_counts.tsv	578577b59eaa0ad09be187e2d01d1b96	4232708	released
e212754f-b128-4491-ae32-91f3a8111eac	nationwidechildrens.org_clinical.TCGA-MP-A4T4.xml	5fb84e615c32745751df7b7d5a0b35a3	26985	released
b2bdd90f-91f5-480a-97af-ca5a7c7951dc	nationwidechildrens.org_clinical.TCGA-93-A4JP.xml	a147deaffabe121d5594101158f7eb97	41417	released
de82c428-0b33-48e0-a337-42ac0a434a24	b4a1a796-8bce-4b44-b4ed-fd7bf4c81b3b.rna_seq.augmented_star_gene_counts.tsv	31eee9eab94024bd6b8c57b901685f23	4252190	released
5f4fa91b-489e-4ac9-b685-53952f77bd7a	0bb88c14-58c0-45d8-a8f3-f41840f62d37.rna_seq.augmented_star_gene_counts.tsv	610bf6cfc175ec826bc898feead50f01	4229070	released
5c32fbb8-55ee-4bc9-a0db-d8ac0b04bdc4	4966ebc7-b3d5-49d1-885d-f6ae4a8781e6.rna_seq.augmented_star_gene_counts.tsv	c5144e55397649f3223f805b5d73d5d5	4220045	released
6cc342d7-d6eb-44a2-b01b-211b356db831	nationwidechildrens.org_clinical.TCGA-86-8055.xml	4cfbd8a08b6b29cfaeafb277ac80ad58	35201	released
023a34d9-c000-4053-b695-5b984b4a6fc1	06770623-6a10-4874-9eea-1497077f18ac.rna_seq.augmented_star_gene_counts.tsv	784ae5f0b02aa4f9f0abb26097e161d5	4248724	released
6d2488b2-c42a-4bf2-99ad-1146858b537a	nationwidechildrens.org_clinical.TCGA-55-A4DF.xml	59853e22bfc2b7ecd2ca4d9a5c26c6f1	40319	released
0f1d897f-6764-4d6d-ae1d-6689d0d73a33	nationwidechildrens.org_clinical.TCGA-55-8096.xml	0be86f0921ff70ea63ab1ff8369b2b4d	44999	released
18be89fe-3383-45a2-9c0e-b1246e88c82d	77ca7978-5bc4-4264-8ca3-db132049c8a8.rna_seq.augmented_star_gene_counts.tsv	d70ff86e73201884a3de84fa2adfbdda	4264852	released
df504497-a30e-4a11-a62f-dcb46e741dfb	22c48da7-f220-43f4-a1b0-fd57358f7ae7.rna_seq.augmented_star_gene_counts.tsv	730d6953bb60933cf218ba881a93bfa6	4206146	released
2a56cfee-9972-42d4-bcd9-d09558448461	nationwidechildrens.org_clinical.TCGA-50-5930.xml	057f1b8f5a9f3a49c753ffedc85fa4ec	45196	released
94913b2f-256e-4487-90ed-2c9b3869ca6b	bbb551fa-5173-4987-8de4-d596bf56897a.rna_seq.augmented_star_gene_counts.tsv	5a404d0de037becd9d1254a360b4942f	4217436	released
cb74c72b-8027-4057-949e-00c167838232	nationwidechildrens.org_clinical.TCGA-67-3774.xml	abe83754025800d09763cd754e14e1e7	26318	released
d00354a6-0cdd-42c0-8d0c-1f87f4fdc843	ca927d21-e459-469e-9655-c214b34447f7.rna_seq.augmented_star_gene_counts.tsv	887b5dd39ebee8808caad2ea192d3516	4232331	released
f1b1d4ff-2556-44c0-80b0-1fd3b659c227	06deab65-ccea-473f-ad0e-7e3928df2e07.rna_seq.augmented_star_gene_counts.tsv	1618b0b86ca8a5699ddee760e8536180	4256229	released
6f17ac29-ce40-42a9-973c-ae9674c5a0c3	nationwidechildrens.org_clinical.TCGA-71-8520.xml	036fa06a27714ec9f50ca39fa6331769	40129	released
725d6ce8-1884-4184-b1ff-64a7dfa1ce48	nationwidechildrens.org_clinical.TCGA-95-A4VN.xml	dd64e23c0994c03355db733e17793dd8	35565	released
d84121c5-5421-43a4-825a-40f357ecc97b	2b99d8d7-f329-4fe6-97b5-167953311755.rna_seq.augmented_star_gene_counts.tsv	c97bfcd9f0bf53810f280aa331cf062b	4239370	released
9e831b68-62a0-4df8-8b8d-c79bb660a2b7	nationwidechildrens.org_clinical.TCGA-97-8171.xml	02149628797d34532513e0dfd7a3a6f0	41621	released
de38d138-723c-4256-98f4-2788f7cf1e87	98f4637a-4953-4f52-b90a-c768d005a3e7.rna_seq.augmented_star_gene_counts.tsv	23ea2782b589de813060a48515ca3d5a	4250139	released
0ece8b9b-d1c3-4f03-b70d-6bc06c6f52ce	a585711d-48a4-45bd-bb45-f9d2a7717af0.rna_seq.augmented_star_gene_counts.tsv	25207b9becd97f541d1aff7d828905e3	4229724	released
30190657-68ac-4403-bc28-178574010d0a	nationwidechildrens.org_clinical.TCGA-L9-A443.xml	52e0f9b265f0f9da80af3d0091fcb982	35418	released
6918ada7-a270-4313-9fd9-29b7546491e5	nationwidechildrens.org_clinical.TCGA-95-7567.xml	92b2de062795c2df354557880433de09	55566	released
3dedcb18-16a6-4eaa-9d1b-3422cb42b90a	nationwidechildrens.org_clinical.TCGA-05-4430.xml	801a3531eeb789c89cb94347eba58751	34126	released
b22b151e-061b-436b-b9d7-7f71b14b934b	nationwidechildrens.org_clinical.TCGA-49-AAR0.xml	247a94e63f30733d4df199f08ef997c2	43786	released
bbb70a6e-a91c-4c67-9ec0-b33185ab4f8d	1f7293ad-85b2-4d42-afcc-88cf1027cf5f.rna_seq.augmented_star_gene_counts.tsv	beeb398a1376012fdd784b5c99831e14	4263814	released
cc640c34-516e-4cd8-a32c-d6f9b856696d	57512aba-e397-4ab8-b1ed-de197e6f92fd.rna_seq.augmented_star_gene_counts.tsv	6e514737bc74c82deab0fc4b1d6649c5	4245803	released
f8cee5c6-bfd7-439d-8ba7-20ee2dfa5d68	d03bc7a9-49d4-48f4-8a3a-00197325cde2.rna_seq.augmented_star_gene_counts.tsv	e4eb232161ec1f677edcee06575a62d4	4253400	released
aca8bace-37c5-4ec0-958c-13907ae97d1f	48fdafbf-3f8b-46ba-8aa9-f081f0b54739.rna_seq.augmented_star_gene_counts.tsv	a67d594583737083eb37c6b466257c7a	4255640	released
e7f745dd-3165-42f4-9b10-8bed12d0816d	nationwidechildrens.org_clinical.TCGA-55-A57B.xml	8cfa0d27b739926158e247466acd7ff4	35322	released
0a04689d-983b-4137-be02-31befccc18fa	nationwidechildrens.org_clinical.TCGA-44-3396.xml	3829cb44c08a1d4c6ed24de647e5db81	55542	released
fd67c14d-ff84-4ed9-b7a3-b859b0c476e0	nationwidechildrens.org_clinical.TCGA-44-6775.xml	9c84a1449608573f495bdce76a828229	43485	released
beb3712d-76e3-4c3a-becb-c94048ea8a7f	7977a11b-246f-4c4c-a200-ee35d2d51fc5.rna_seq.augmented_star_gene_counts.tsv	a5d8eb7381258193c120fe312b79ee56	4239333	released
bbea4239-0ce8-4540-8818-d73d076b3aa6	3369898e-21d8-4ded-8bbc-a746b1a743ad.rna_seq.augmented_star_gene_counts.tsv	de5312b418ee15ee4d2be3ef8a80236d	4215833	released
b9610938-1f47-4556-ae92-794df8ae6401	a0ead79b-f99c-46d1-a092-4cb98291bdcc.rna_seq.augmented_star_gene_counts.tsv	868d9748d56a2ca220f558405a3f5bf3	4226468	released
65b91a69-f98e-49b5-8f87-667dd0aeafdf	9c92bdc5-8b9b-4843-82a4-2fa6ee4d40a3.rna_seq.augmented_star_gene_counts.tsv	51f33d209baeefcd45088777641baf87	4256372	released
c990ff45-7da8-4e4f-bef5-cd7eb6689121	nationwidechildrens.org_clinical.TCGA-69-7974.xml	90773552c29929040609ad805e6fc05b	57363	released
29c5f3ae-b8a5-4e2f-8d13-071dc8827573	nationwidechildrens.org_clinical.TCGA-55-8506.xml	581a2e769fe7d71e651f9c3501536911	26591	released
7a176670-7636-4329-951b-c118b816cfca	9ce317be-70dc-4dd2-86b5-e6f79be6f10b.rna_seq.augmented_star_gene_counts.tsv	b67abf0b1d828c1958c03adcec5584fc	4241397	released
a30ce86e-bbff-475e-807d-6c9bb55bdc77	nationwidechildrens.org_clinical.TCGA-05-5428.xml	98760bec8b005625ce0f86ba8aec4509	50707	released
e17426a8-cf69-4ed4-b54e-cc33cbadf095	ef304a3b-e32b-450e-8c40-4173aa0a0366.rna_seq.augmented_star_gene_counts.tsv	011ef4fcca6b7ad8d761a1777999dfe5	4215388	released
475fdbbb-3d3a-4d56-8d0e-34dfb8cb6346	5f74c5cb-1127-4a5c-975e-58e5abc4db03.rna_seq.augmented_star_gene_counts.tsv	a2401a616eb79a13863b6f1b63d0d7ed	4242000	released
9030abc5-c97e-4282-baec-791bafa158d8	nationwidechildrens.org_clinical.TCGA-64-5781.xml	043a5e3db565cc6b96ec30460f9127aa	79689	released
9253079f-7010-463c-b240-9d4d00e717b2	nationwidechildrens.org_clinical.TCGA-69-8253.xml	8f543284f6658afe73d8f540d859f62a	46873	released
e86ea39f-ad73-43b8-b113-098e8c498592	nationwidechildrens.org_clinical.TCGA-44-2656.xml	2eaec2860d7e5a950307307f53a96893	51408	released
65842759-c94a-4a3f-863f-88edead01d4f	nationwidechildrens.org_clinical.TCGA-NJ-A4YP.xml	9ccf31d1677e494f46a1f136dbf41bb0	34799	released
ab24be1b-969c-48f2-bc98-8b89bc719b4c	2a48ffd2-9212-48f4-a836-7572eb2feffe.rna_seq.augmented_star_gene_counts.tsv	e3867dbc0c259e4a45e585822b6ee6ba	4236126	released
04b52a11-9b50-4e52-9ab7-4c28f2e96df3	nationwidechildrens.org_clinical.TCGA-62-8402.xml	acc3efe2571a5867cce6a9ffd6fa3f19	41126	released
ea615427-9702-4a49-adf1-b8cc8e2bcec6	nationwidechildrens.org_clinical.TCGA-78-7535.xml	ef658f7c656e839ea09e86e99479751f	47302	released
ad636e79-be59-4821-8303-7d2e7389b22f	6545e778-687c-4b82-b6b6-b5d438879069.rna_seq.augmented_star_gene_counts.tsv	9224887fc22623d57544ed20ebfdd384	4241983	released
61f55a94-469b-4bf5-aa3e-a4568608d5ed	nationwidechildrens.org_clinical.TCGA-35-4122.xml	e61d9bea3e47338c833734c1734789d7	34604	released
98a56332-c374-4039-9464-128ab89da3d7	nationwidechildrens.org_clinical.TCGA-86-8358.xml	92e929b432d68569b45d0915c9e67bc6	35259	released
58dcd45a-714f-4a22-b367-813dd41829de	f21b5258-2e93-4fe0-bd98-9eb1216e824b.rna_seq.augmented_star_gene_counts.tsv	5c25b3fcf6e406dd7eda01e20d90b5d3	4233595	released
b7b898c7-f63f-43d3-864a-406e842db2fe	cbfa6fea-3a77-4d0f-ab15-12307d08055a.rna_seq.augmented_star_gene_counts.tsv	db065f4243af7c973f5fc4a53541a61d	4255579	released
5ecec8fc-845f-43cf-82c3-73dea85cc53c	461cd8f2-fe53-448d-b6a9-0a95792464c7.rna_seq.augmented_star_gene_counts.tsv	c6db66bee178f64bc449e8cb0e0eb01b	4235780	released
ad8acb0e-d0dd-4da1-a736-83199487c389	nationwidechildrens.org_clinical.TCGA-75-7027.xml	fdd497797b1e78f3fad72fac44981140	42878	released
3d6cb261-d0c4-4e98-8918-d7d678cb97ae	d94a4acc-1345-4cdb-b1e0-0b9c1afc593c.rna_seq.augmented_star_gene_counts.tsv	33c2b82cfb176e1f0a2e14e9b7fe42e6	4229614	released
0c42a2c6-a514-4c78-a550-5b74adb88cd0	nationwidechildrens.org_clinical.TCGA-50-8460.xml	b3e1ecfd6abf32688bc4678e234ed97a	39640	released
53881b4f-0d08-44d6-80b8-d7308d604ef9	nationwidechildrens.org_clinical.TCGA-MP-A4T7.xml	a61215d3e3df82ee89856f119c4fc591	26823	released
ff290b06-7570-4f88-91ff-c36a903cc956	nationwidechildrens.org_clinical.TCGA-55-6642.xml	8a188c25184a847c64077dc4c76f2fca	34530	released
65d6d446-b9a6-4dc5-ac55-eb3c2cd93967	nationwidechildrens.org_clinical.TCGA-49-AAR9.xml	fcdda1e4009896567cce003b8baf49f3	26934	released
5bdfd3bf-7cc9-4dd3-934a-b177f13e6823	nationwidechildrens.org_clinical.TCGA-L9-A444.xml	af80bf0f7fda547d01865b934da12ede	35563	released
9bd26335-dd71-4821-b7d1-a4e24430fbb3	841e54a1-9d65-4256-b70e-eb64659b40a4.rna_seq.augmented_star_gene_counts.tsv	7317608cc1ef3790db80ce5e07d4ca91	4229983	released
430b5d56-214c-401a-a7e8-2c2121a0cf35	nationwidechildrens.org_clinical.TCGA-91-8497.xml	41dc409e7f79cbed4d9b117026ac2538	34894	released
65f85615-96a2-4b3c-ac05-ab67d0bf9e99	ff36264d-8485-46e6-8259-0b55f651ed8f.rna_seq.augmented_star_gene_counts.tsv	db2fbef479705f91deb9fbe10231bb1c	4234091	released
dd77e66a-d8d7-492f-b155-7c68edb41055	nationwidechildrens.org_clinical.TCGA-05-4249.xml	28b8ef78db1545eca213556cc9548d55	34267	released
90b82da4-e0de-420d-ab12-ce03f5547fe0	nationwidechildrens.org_clinical.TCGA-73-4666.xml	5e590d45cc6128b25c83992e2399d1a3	52303	released
43b8c3f7-2d0b-4020-807d-b7386825ecc0	c6acc762-3909-4cc0-91c7-f66bc3f0e667.rna_seq.augmented_star_gene_counts.tsv	3a3f0631a5920fc99affb4599220c8ff	4242811	released
7b3f1e0a-2d0a-40a6-9ccd-deb403fd2f16	743f08af-5537-4454-a219-18639e5127c6.rna_seq.augmented_star_gene_counts.tsv	aa82a61464747826f8e8281c7e2e988b	4248825	released
8ec9dabb-f720-4845-9215-7da2ec09d569	nationwidechildrens.org_clinical.TCGA-44-7669.xml	80e2bab17bc343ae10883ed36a79825a	86591	released
1f911a28-0d7a-4f57-b358-cc6277b2008b	094bd5ef-b1ca-46c6-b717-2519e5a6151b.rna_seq.augmented_star_gene_counts.tsv	ea458a18f0a1b519d8c6919c5292db38	4243723	released
afbfe93d-ea63-4536-b3b8-0eff0cc31040	nationwidechildrens.org_clinical.TCGA-49-6761.xml	4bf99bcade4ea4ae1d77154565b4fe09	34758	released
ca8dc4e0-e8d2-4574-b3a0-74b058bd2b96	d3c4d6a0-ae8f-416d-93b5-2f7143f0f857.rna_seq.augmented_star_gene_counts.tsv	cc18e937da5c9ba2970c76897b9a8c2e	4215686	released
e0d8cd2d-967f-4b04-afa9-3aca54bcaf5d	9f030a01-eef7-4885-8edc-316fe88860d7.rna_seq.augmented_star_gene_counts.tsv	4bd6afc44d7704a09c784d61eb8d0f3a	4238479	released
15a57d06-841c-473e-b89e-389f1df3504a	c812eb06-bd41-4919-8f6d-9ade00654a4c.rna_seq.augmented_star_gene_counts.tsv	321369cd62597fdbf015bbb7256a58f1	4239650	released
97ef821c-e4e5-45c8-9308-ec6a47a520ed	nationwidechildrens.org_clinical.TCGA-86-7953.xml	007f389df29e0d1c8203c1613609c469	43110	released
215f38d1-a17c-4189-97f6-ae20361b0f3f	fdd9f9f1-8b02-4b83-a8f6-f28f968bdf54.rna_seq.augmented_star_gene_counts.tsv	84f21fd3f40729b3bd1f00daca2e8074	4248206	released
e0847fc9-92c3-451e-8fa8-5c93a927b56c	nationwidechildrens.org_clinical.TCGA-78-7145.xml	11cdf61072052aaf3c9274b9334ee124	70657	released
97c9ba1f-a2c0-4d7c-91a5-b3a98bda684c	nationwidechildrens.org_clinical.TCGA-75-7031.xml	e0a555026b6cf4adc02ec7b1aa934696	34226	released
2b9eb935-dd0d-40a4-92cd-4a9fd4e29b00	nationwidechildrens.org_clinical.TCGA-78-7143.xml	69f0d2e6c75e723d50a10a47fe3cb237	42741	released
46ef57a2-e2ce-4ffe-9ce8-c043c6065863	31a238a8-4238-4d56-aac5-4769ce173664.rna_seq.augmented_star_gene_counts.tsv	7315d53e373d274c020c1a82b6439495	4218631	released
846532d1-f59d-4c0a-9ae9-da77be81b1e6	nationwidechildrens.org_clinical.TCGA-75-6207.xml	ccd280dfc7398971e902b1313ecf9283	33932	released
576ad342-ce70-4c3c-b69d-8f1f5c4cd358	ee14c1ac-fa18-4be1-b836-a1274abafe28.rna_seq.augmented_star_gene_counts.tsv	03f28bf9185dd87e30a53a43b1d55010	4234774	released
37fe51a0-c056-492e-b0c5-eb0502d73416	fec056a5-e860-4b68-8fa0-39cb7ad78a62.rna_seq.augmented_star_gene_counts.tsv	8cd4f7b0a914f01a83e8a685b9000b42	4241793	released
3e58739a-ba3e-475c-bfbd-340f5968bb13	nationwidechildrens.org_clinical.TCGA-97-A4M5.xml	dd6f1d3b02849a1ff3b85ea67cd9b83b	35435	released
0052ae83-7ae5-470a-a125-5cd94a9fa9e9	a6a6b9c6-9db7-42b3-a09f-770b7e126fbb.rna_seq.augmented_star_gene_counts.tsv	3965545354a18beca3a6159f16b254fe	4208285	released
472406b3-cc1a-407e-bf38-a79046cfa952	07c8891d-1917-45f8-bd1d-4c59d1baafaa.rna_seq.augmented_star_gene_counts.tsv	4207f7261449c27bb4c583a825e1fd6d	4231226	released
7f70c9bb-a18a-45e8-8177-34145a6c0dc9	20cddb4c-1ad4-4f0e-bd5e-3071f573b2d0.rna_seq.augmented_star_gene_counts.tsv	e7512faf47de2531589223ea5ed87cb7	4239315	released
c5a1245e-f3c5-4f42-afd6-9b12f01a6445	facd5609-e5f0-4993-bd84-049447d60d32.rna_seq.augmented_star_gene_counts.tsv	e70ea75b06ab27626863f5d4936813cf	4236370	released
47503f1e-1be3-4b57-b561-f5b8ce9865a9	nationwidechildrens.org_clinical.TCGA-97-7547.xml	d9385ad878b0e8e1bf00e8d61a5f3507	74803	released
7fbbfdda-1fe8-4276-93bb-f459b3a80ddd	nationwidechildrens.org_clinical.TCGA-44-6778.xml	b5430dbafea4d0f2117b9610f25fd8ba	42877	released
11a828f6-c2bf-46a2-ac23-8e4d40858e58	nationwidechildrens.org_clinical.TCGA-44-6145.xml	ceb65eb4dd3dcb9f222e551a059a6111	43165	released
16f46ffa-2452-438a-8572-8994b1aac9d9	nationwidechildrens.org_clinical.TCGA-86-8281.xml	1625d980e0f88ef4c9e43c9f1af26a39	34460	released
313f5ae9-bbea-41d6-82d5-9242b2610d91	39af4940-aeba-4d26-96fc-68da8663bc81.rna_seq.augmented_star_gene_counts.tsv	44d2499fce7ad138505df55418394a0c	4238643	released
74b6cce1-6a5b-4f86-8f41-d842106bfe8f	e48cabb8-73cd-4d42-81b0-f9ab7bebecc1.rna_seq.augmented_star_gene_counts.tsv	10a399584f292e29af3b0fce35b88872	4250320	released
33153bce-8736-4616-96b7-2deea5238f96	nationwidechildrens.org_clinical.TCGA-49-4486.xml	1d513a2c17cadf2622680063853d244a	35312	released
12f5eaa4-9f64-4465-bfa6-3d9307e9f980	2f966635-6a77-4205-9bab-df5940a973aa.rna_seq.augmented_star_gene_counts.tsv	914d8ad3782376433aefd88dc523a086	4218314	released
73b8a522-5731-4d9b-841d-543a6e9ed6a7	nationwidechildrens.org_clinical.TCGA-55-7281.xml	eaff14b70f56715ffb3186d75a1826de	79168	released
7f67633b-3eba-4891-94aa-b3e38f6927ae	acbeca74-24ec-4e54-98e6-d3f59475dde9.rna_seq.augmented_star_gene_counts.tsv	68f224b4f8fa9a7750f70100bb534b5e	4229430	released
1e8c257c-faab-4f12-960a-8b9a7d525a34	nationwidechildrens.org_clinical.TCGA-78-7537.xml	716ec4fc1bc7df764ee3aa8da8538dd0	34246	released
69a379e5-c8ba-43ed-b267-bad111c851fb	929a50ee-02a9-44f5-8078-e4020a89263f.rna_seq.augmented_star_gene_counts.tsv	4d87adab0256e62652f56526c1741c66	4249251	released
